Leaf Size,In Sample RMSE,Out of Sample RMSE
1921,0.011770075,0.008258633
1922,0.011770075,0.008258633
1923,0.011770075,0.008258633
1924,0.011770075,0.008258633
1925,0.011770075,0.008258633
1926,0.011770075,0.008258633
1927,0.011770075,0.008258633
1928,0.011770075,0.008258633
1929,0.011770075,0.008258633
1930,0.011770075,0.008258633
1931,0.011770075,0.008258633
1932,0.011770075,0.008258633
1933,0.011770075,0.008258633
1934,0.011770075,0.008258633
1935,0.011770075,0.008258633
1936,0.011770075,0.008258633
1937,0.011770075,0.008258633
1938,0.011770075,0.008258633
1939,0.011770075,0.008258633
1940,0.011770075,0.008258633
1941,0.011770075,0.008258633
1942,0.011770075,0.008258633
1943,0.011770075,0.008258633
1944,0.011770075,0.008258633
1945,0.011770075,0.008258633
1946,0.011770075,0.008258633
1947,0.011770075,0.008258633
1948,0.011770075,0.008258633
1949,0.011770075,0.008258633
1950,0.011770075,0.008258633
1951,0.011770075,0.008258633
1952,0.011770075,0.008258633
1953,0.011770075,0.008258633
1954,0.011770075,0.008258633
1955,0.011770075,0.008258633
1956,0.011770075,0.008258633
1957,0.011770075,0.008258633
1958,0.011770075,0.008258633
1959,0.011770075,0.008258633
1960,0.011770075,0.008258633
1961,0.011770075,0.008258633
1962,0.011770075,0.008258633
1963,0.011770075,0.008258633
1964,0.011770075,0.008258633
1965,0.011770075,0.008258633
1966,0.011770075,0.008258633
1967,0.011770075,0.008258633
1968,0.011770075,0.008258633
1969,0.011770075,0.008258633
1970,0.011770075,0.008258633
1971,0.011770075,0.008258633
1972,0.011770075,0.008258633
1973,0.011770075,0.008258633
1974,0.011770075,0.008258633
1975,0.011770075,0.008258633
1976,0.011770075,0.008258633
1977,0.011770075,0.008258633
1978,0.011770075,0.008258633
1979,0.011770075,0.008258633
1980,0.011770075,0.008258633
1981,0.011770075,0.008258633
1982,0.011770075,0.008258633
1983,0.011770075,0.008258633
1984,0.011770075,0.008258633
1985,0.011770075,0.008258633
1986,0.011770075,0.008258633
1987,0.011770075,0.008258633
1988,0.011770075,0.008258633
1989,0.011770075,0.008258633
1990,0.011770075,0.008258633
1991,0.011770075,0.008258633
1992,0.011770075,0.008258633
1993,0.011770075,0.008258633
1994,0.011770075,0.008258633
1995,0.011770075,0.008258633
1996,0.011770075,0.008258633
1997,0.011770075,0.008258633
1998,0.011770075,0.008258633
1999,0.011770075,0.008258633
2000,0.011770075,0.008258633
2001,0.011770075,0.008258633
2002,0.011770075,0.008258633
2003,0.011770075,0.008258633
2004,0.011770075,0.008258633
2005,0.011770075,0.008258633
2006,0.011770075,0.008258633
2007,0.011770075,0.008258633
2008,0.011770075,0.008258633
2009,0.011770075,0.008258633
2010,0.011770075,0.008258633
2011,0.011770075,0.008258633
2012,0.011770075,0.008258633
2013,0.011770075,0.008258633
2014,0.011770075,0.008258633
2015,0.011770075,0.008258633
2016,0.011770075,0.008258633
2017,0.011770075,0.008258633
2018,0.011770075,0.008258633
2019,0.011770075,0.008258633
2020,0.011770075,0.008258633
2021,0.011770075,0.008258633
2022,0.011770075,0.008258633
2023,0.011770075,0.008258633
2024,0.011770075,0.008258633
2025,0.011770075,0.008258633
2026,0.011770075,0.008258633
2027,0.011770075,0.008258633
2028,0.011770075,0.008258633
2029,0.011770075,0.008258633
2030,0.011770075,0.008258633
2031,0.011770075,0.008258633
2032,0.011770075,0.008258633
2033,0.011770075,0.008258633
2034,0.011770075,0.008258633
2035,0.011770075,0.008258633
2036,0.011770075,0.008258633
2037,0.011770075,0.008258633
2038,0.011770075,0.008258633
2039,0.011770075,0.008258633
2040,0.011770075,0.008258633
2041,0.011770075,0.008258633
2042,0.011770075,0.008258633
2043,0.011770075,0.008258633
2044,0.011770075,0.008258633
2045,0.011770075,0.008258633
2046,0.011770075,0.008258633
2047,0.011770075,0.008258633
2048,0.011770075,0.008258633
2049,0.011770075,0.008258633
2050,0.011770075,0.008258633
2051,0.011770075,0.008258633
2052,0.011770075,0.008258633
2053,0.011770075,0.008258633
2054,0.011770075,0.008258633
2055,0.011770075,0.008258633
2056,0.011770075,0.008258633
2057,0.011770075,0.008258633
2058,0.011770075,0.008258633
2059,0.011770075,0.008258633
2060,0.011770075,0.008258633
2061,0.011770075,0.008258633
2062,0.011770075,0.008258633
2063,0.011770075,0.008258633
2064,0.011770075,0.008258633
2065,0.011770075,0.008258633
2066,0.011770075,0.008258633
2067,0.011770075,0.008258633
2068,0.011770075,0.008258633
2069,0.011770075,0.008258633
2070,0.011770075,0.008258633
2071,0.011770075,0.008258633
2072,0.011770075,0.008258633
2073,0.011770075,0.008258633
2074,0.011770075,0.008258633
2075,0.011770075,0.008258633
2076,0.011770075,0.008258633
2077,0.011770075,0.008258633
2078,0.011770075,0.008258633
2079,0.011770075,0.008258633
2080,0.011770075,0.008258633
2081,0.011770075,0.008258633
2082,0.011770075,0.008258633
2083,0.011770075,0.008258633
2084,0.011770075,0.008258633
2085,0.011770075,0.008258633
2086,0.011770075,0.008258633
2087,0.011770075,0.008258633
2088,0.011770075,0.008258633
2089,0.011770075,0.008258633
2090,0.011770075,0.008258633
2091,0.011770075,0.008258633
2092,0.011770075,0.008258633
2093,0.011770075,0.008258633
2094,0.011770075,0.008258633
2095,0.011770075,0.008258633
2096,0.011770075,0.008258633
2097,0.011770075,0.008258633
2098,0.011770075,0.008258633
2099,0.011770075,0.008258633
2100,0.011770075,0.008258633
2101,0.011770075,0.008258633
2102,0.011770075,0.008258633
2103,0.011770075,0.008258633
2104,0.011770075,0.008258633
2105,0.011770075,0.008258633
2106,0.011770075,0.008258633
2107,0.011770075,0.008258633
2108,0.011770075,0.008258633
2109,0.011770075,0.008258633
2110,0.011770075,0.008258633
2111,0.011770075,0.008258633
2112,0.011770075,0.008258633
2113,0.011770075,0.008258633
2114,0.011770075,0.008258633
2115,0.011770075,0.008258633
2116,0.011770075,0.008258633
2117,0.011770075,0.008258633
2118,0.011770075,0.008258633
2119,0.011770075,0.008258633
2120,0.011770075,0.008258633
2121,0.011770075,0.008258633
2122,0.011770075,0.008258633
2123,0.011770075,0.008258633
2124,0.011770075,0.008258633
2125,0.011770075,0.008258633
2126,0.011770075,0.008258633
2127,0.011770075,0.008258633
2128,0.011770075,0.008258633
2129,0.011770075,0.008258633
2130,0.011770075,0.008258633
2131,0.011770075,0.008258633
2132,0.011770075,0.008258633
2133,0.011770075,0.008258633
2134,0.011770075,0.008258633
2135,0.011770075,0.008258633
2136,0.011770075,0.008258633
2137,0.011770075,0.008258633
2138,0.011770075,0.008258633
2139,0.011770075,0.008258633
2140,0.011770075,0.008258633
2141,0.011770075,0.008258633
2142,0.011770075,0.008258633
2143,0.011770075,0.008258633
2144,0.011770075,0.008258633
2145,0.011770075,0.008258633
2146,0.011770075,0.008258633
2147,0.011770075,0.008258633
2148,0.011770075,0.008258633
2149,0.011770075,0.008258633
2150,0.011770075,0.008258633
2151,0.011770075,0.008258633
2152,0.011770075,0.008258633
2153,0.011770075,0.008258633
2154,0.011770075,0.008258633
2155,0.011770075,0.008258633
2156,0.011770075,0.008258633
2157,0.011770075,0.008258633
2158,0.011770075,0.008258633
2159,0.011770075,0.008258633
2160,0.011770075,0.008258633
2161,0.011770075,0.008258633
2162,0.011770075,0.008258633
2163,0.011770075,0.008258633
2164,0.011770075,0.008258633
2165,0.011770075,0.008258633
2166,0.011770075,0.008258633
2167,0.011770075,0.008258633
2168,0.011770075,0.008258633
2169,0.011770075,0.008258633
2170,0.011770075,0.008258633
2171,0.011770075,0.008258633
2172,0.011770075,0.008258633
2173,0.011770075,0.008258633
2174,0.011770075,0.008258633
2175,0.011770075,0.008258633
2176,0.011770075,0.008258633
2177,0.011770075,0.008258633
2178,0.011770075,0.008258633
2179,0.011770075,0.008258633
2180,0.011770075,0.008258633
2181,0.011770075,0.008258633
2182,0.011770075,0.008258633
2183,0.011770075,0.008258633
2184,0.011770075,0.008258633
2185,0.011770075,0.008258633
2186,0.011770075,0.008258633
2187,0.011770075,0.008258633
2188,0.011770075,0.008258633
2189,0.011770075,0.008258633
2190,0.011770075,0.008258633
2191,0.011770075,0.008258633
2192,0.011770075,0.008258633
2193,0.011770075,0.008258633
2194,0.011770075,0.008258633
2195,0.011770075,0.008258633
2196,0.011770075,0.008258633
2197,0.011770075,0.008258633
2198,0.011770075,0.008258633
2199,0.011770075,0.008258633
2200,0.011770075,0.008258633
2201,0.011770075,0.008258633
2202,0.011770075,0.008258633
2203,0.011770075,0.008258633
2204,0.011770075,0.008258633
2205,0.011770075,0.008258633
2206,0.011770075,0.008258633
2207,0.011770075,0.008258633
2208,0.011770075,0.008258633
2209,0.011770075,0.008258633
2210,0.011770075,0.008258633
2211,0.011770075,0.008258633
2212,0.011770075,0.008258633
2213,0.011770075,0.008258633
2214,0.011770075,0.008258633
2215,0.011770075,0.008258633
2216,0.011770075,0.008258633
2217,0.011770075,0.008258633
2218,0.011770075,0.008258633
2219,0.011770075,0.008258633
2220,0.011770075,0.008258633
2221,0.011770075,0.008258633
2222,0.011770075,0.008258633
2223,0.011770075,0.008258633
2224,0.011770075,0.008258633
2225,0.011770075,0.008258633
2226,0.011770075,0.008258633
2227,0.011770075,0.008258633
2228,0.011770075,0.008258633
2229,0.011770075,0.008258633
2230,0.011770075,0.008258633
2231,0.011770075,0.008258633
2232,0.011770075,0.008258633
2233,0.011770075,0.008258633
2234,0.011770075,0.008258633
2235,0.011770075,0.008258633
2236,0.011770075,0.008258633
2237,0.011770075,0.008258633
2238,0.011770075,0.008258633
2239,0.011770075,0.008258633
2240,0.011770075,0.008258633
2241,0.011770075,0.008258633
2242,0.011770075,0.008258633
2243,0.011770075,0.008258633
2244,0.011770075,0.008258633
2245,0.011770075,0.008258633
2246,0.011770075,0.008258633
2247,0.011770075,0.008258633
2248,0.011770075,0.008258633
2249,0.011770075,0.008258633
2250,0.011770075,0.008258633
2251,0.011770075,0.008258633
2252,0.011770075,0.008258633
2253,0.011770075,0.008258633
2254,0.011770075,0.008258633
2255,0.011770075,0.008258633
2256,0.011770075,0.008258633
2257,0.011770075,0.008258633
2258,0.011770075,0.008258633
2259,0.011770075,0.008258633
2260,0.011770075,0.008258633
2261,0.011770075,0.008258633
2262,0.011770075,0.008258633
2263,0.011770075,0.008258633
2264,0.011770075,0.008258633
2265,0.011770075,0.008258633
2266,0.011770075,0.008258633
2267,0.011770075,0.008258633
2268,0.011770075,0.008258633
2269,0.011770075,0.008258633
2270,0.011770075,0.008258633
2271,0.011770075,0.008258633
2272,0.011770075,0.008258633
2273,0.011770075,0.008258633
2274,0.011770075,0.008258633
2275,0.011770075,0.008258633
2276,0.011770075,0.008258633
2277,0.011770075,0.008258633
2278,0.011770075,0.008258633
2279,0.011770075,0.008258633
2280,0.011770075,0.008258633
2281,0.011770075,0.008258633
2282,0.011770075,0.008258633
2283,0.011770075,0.008258633
2284,0.011770075,0.008258633
2285,0.011770075,0.008258633
2286,0.011770075,0.008258633
2287,0.011770075,0.008258633
2288,0.011770075,0.008258633
2289,0.011770075,0.008258633
2290,0.011770075,0.008258633
2291,0.011770075,0.008258633
2292,0.011770075,0.008258633
2293,0.011770075,0.008258633
2294,0.011770075,0.008258633
2295,0.011770075,0.008258633
2296,0.011770075,0.008258633
2297,0.011770075,0.008258633
2298,0.011770075,0.008258633
2299,0.011770075,0.008258633
2300,0.011770075,0.008258633
2301,0.011770075,0.008258633
2302,0.011770075,0.008258633
2303,0.011770075,0.008258633
2304,0.011770075,0.008258633
2305,0.011770075,0.008258633
2306,0.011770075,0.008258633
2307,0.011770075,0.008258633
2308,0.011770075,0.008258633
2309,0.011770075,0.008258633
2310,0.011770075,0.008258633
2311,0.011770075,0.008258633
2312,0.011770075,0.008258633
2313,0.011770075,0.008258633
2314,0.011770075,0.008258633
2315,0.011770075,0.008258633
2316,0.011770075,0.008258633
2317,0.011770075,0.008258633
2318,0.011770075,0.008258633
2319,0.011770075,0.008258633
2320,0.011770075,0.008258633
2321,0.011770075,0.008258633
2322,0.011770075,0.008258633
2323,0.011770075,0.008258633
2324,0.011770075,0.008258633
2325,0.011770075,0.008258633
2326,0.011770075,0.008258633
2327,0.011770075,0.008258633
2328,0.011770075,0.008258633
2329,0.011770075,0.008258633
2330,0.011770075,0.008258633
2331,0.011770075,0.008258633
2332,0.011770075,0.008258633
2333,0.011770075,0.008258633
2334,0.011770075,0.008258633
2335,0.011770075,0.008258633
2336,0.011770075,0.008258633
2337,0.011770075,0.008258633
2338,0.011770075,0.008258633
2339,0.011770075,0.008258633
2340,0.011770075,0.008258633
2341,0.011770075,0.008258633
2342,0.011770075,0.008258633
2343,0.011770075,0.008258633
2344,0.011770075,0.008258633
2345,0.011770075,0.008258633
2346,0.011770075,0.008258633
2347,0.011770075,0.008258633
2348,0.011770075,0.008258633
2349,0.011770075,0.008258633
2350,0.011770075,0.008258633
2351,0.011770075,0.008258633
2352,0.011770075,0.008258633
2353,0.011770075,0.008258633
2354,0.011770075,0.008258633
2355,0.011770075,0.008258633
2356,0.011770075,0.008258633
2357,0.011770075,0.008258633
2358,0.011770075,0.008258633
2359,0.011770075,0.008258633
2360,0.011770075,0.008258633
2361,0.011770075,0.008258633
2362,0.011770075,0.008258633
2363,0.011770075,0.008258633
2364,0.011770075,0.008258633
2365,0.011770075,0.008258633
2366,0.011770075,0.008258633
2367,0.011770075,0.008258633
2368,0.011770075,0.008258633
2369,0.011770075,0.008258633
2370,0.011770075,0.008258633
2371,0.011770075,0.008258633
2372,0.011770075,0.008258633
2373,0.011770075,0.008258633
2374,0.011770075,0.008258633
2375,0.011770075,0.008258633
2376,0.011770075,0.008258633
2377,0.011770075,0.008258633
2378,0.011770075,0.008258633
2379,0.011770075,0.008258633
2380,0.011770075,0.008258633
2381,0.011770075,0.008258633
2382,0.011770075,0.008258633
2383,0.011770075,0.008258633
2384,0.011770075,0.008258633
2385,0.011770075,0.008258633
2386,0.011770075,0.008258633
2387,0.011770075,0.008258633
2388,0.011770075,0.008258633
2389,0.011770075,0.008258633
2390,0.011770075,0.008258633
2391,0.011770075,0.008258633
2392,0.011770075,0.008258633
2393,0.011770075,0.008258633
2394,0.011770075,0.008258633
2395,0.011770075,0.008258633
2396,0.011770075,0.008258633
2397,0.011770075,0.008258633
2398,0.011770075,0.008258633
2399,0.011770075,0.008258633
2400,0.011770075,0.008258633
2401,0.011770075,0.008258633
2402,0.011770075,0.008258633
2403,0.011770075,0.008258633
2404,0.011770075,0.008258633
2405,0.011770075,0.008258633
2406,0.011770075,0.008258633
2407,0.011770075,0.008258633
2408,0.011770075,0.008258633
2409,0.011770075,0.008258633
2410,0.011770075,0.008258633
2411,0.011770075,0.008258633
2412,0.011770075,0.008258633
2413,0.011770075,0.008258633
2414,0.011770075,0.008258633
2415,0.011770075,0.008258633
2416,0.011770075,0.008258633
2417,0.011770075,0.008258633
2418,0.011770075,0.008258633
2419,0.011770075,0.008258633
2420,0.011770075,0.008258633
2421,0.011770075,0.008258633
2422,0.011770075,0.008258633
2423,0.011770075,0.008258633
2424,0.011770075,0.008258633
2425,0.011770075,0.008258633
2426,0.011770075,0.008258633
2427,0.011770075,0.008258633
2428,0.011770075,0.008258633
2429,0.011770075,0.008258633
2430,0.011770075,0.008258633
2431,0.011770075,0.008258633
2432,0.011770075,0.008258633
2433,0.011770075,0.008258633
2434,0.011770075,0.008258633
2435,0.011770075,0.008258633
2436,0.011770075,0.008258633
2437,0.011770075,0.008258633
2438,0.011770075,0.008258633
2439,0.011770075,0.008258633
2440,0.011770075,0.008258633
2441,0.011770075,0.008258633
2442,0.011770075,0.008258633
2443,0.011770075,0.008258633
2444,0.011770075,0.008258633
2445,0.011770075,0.008258633
2446,0.011770075,0.008258633
2447,0.011770075,0.008258633
2448,0.011770075,0.008258633
2449,0.011770075,0.008258633
2450,0.011770075,0.008258633
2451,0.011770075,0.008258633
2452,0.011770075,0.008258633
2453,0.011770075,0.008258633
2454,0.011770075,0.008258633
2455,0.011770075,0.008258633
2456,0.011770075,0.008258633
2457,0.011770075,0.008258633
2458,0.011770075,0.008258633
2459,0.011770075,0.008258633
2460,0.011770075,0.008258633
2461,0.011770075,0.008258633
2462,0.011770075,0.008258633
2463,0.011770075,0.008258633
2464,0.011770075,0.008258633
2465,0.011770075,0.008258633
2466,0.011770075,0.008258633
2467,0.011770075,0.008258633
2468,0.011770075,0.008258633
2469,0.011770075,0.008258633
2470,0.011770075,0.008258633
2471,0.011770075,0.008258633
2472,0.011770075,0.008258633
2473,0.011770075,0.008258633
2474,0.011770075,0.008258633
2475,0.011770075,0.008258633
2476,0.011770075,0.008258633
2477,0.011770075,0.008258633
2478,0.011770075,0.008258633
2479,0.011770075,0.008258633
2480,0.011770075,0.008258633
2481,0.011770075,0.008258633
2482,0.011770075,0.008258633
2483,0.011770075,0.008258633
2484,0.011770075,0.008258633
2485,0.011770075,0.008258633
2486,0.011770075,0.008258633
2487,0.011770075,0.008258633
2488,0.011770075,0.008258633
2489,0.011770075,0.008258633
2490,0.011770075,0.008258633
2491,0.011770075,0.008258633
2492,0.011770075,0.008258633
2493,0.011770075,0.008258633
2494,0.011770075,0.008258633
2495,0.011770075,0.008258633
2496,0.011770075,0.008258633
2497,0.011770075,0.008258633
2498,0.011770075,0.008258633
2499,0.011770075,0.008258633
2500,0.011770075,0.008258633
2501,0.011770075,0.008258633
2502,0.011770075,0.008258633
2503,0.011770075,0.008258633
2504,0.011770075,0.008258633
2505,0.011770075,0.008258633
2506,0.011770075,0.008258633
2507,0.011770075,0.008258633
2508,0.011770075,0.008258633
2509,0.011770075,0.008258633
2510,0.011770075,0.008258633
2511,0.011770075,0.008258633
2512,0.011770075,0.008258633
2513,0.011770075,0.008258633
2514,0.011770075,0.008258633
2515,0.011770075,0.008258633
2516,0.011770075,0.008258633
2517,0.011770075,0.008258633
2518,0.011770075,0.008258633
2519,0.011770075,0.008258633
2520,0.011770075,0.008258633
2521,0.011770075,0.008258633
2522,0.011770075,0.008258633
2523,0.011770075,0.008258633
2524,0.011770075,0.008258633
2525,0.011770075,0.008258633
2526,0.011770075,0.008258633
2527,0.011770075,0.008258633
2528,0.011770075,0.008258633
2529,0.011770075,0.008258633
2530,0.011770075,0.008258633
2531,0.011770075,0.008258633
2532,0.011770075,0.008258633
2533,0.011770075,0.008258633
2534,0.011770075,0.008258633
2535,0.011770075,0.008258633
2536,0.011770075,0.008258633
2537,0.011770075,0.008258633
2538,0.011770075,0.008258633
2539,0.011770075,0.008258633
2540,0.011770075,0.008258633
2541,0.011770075,0.008258633
2542,0.011770075,0.008258633
2543,0.011770075,0.008258633
2544,0.011770075,0.008258633
2545,0.011770075,0.008258633
2546,0.011770075,0.008258633
2547,0.011770075,0.008258633
2548,0.011770075,0.008258633
2549,0.011770075,0.008258633
2550,0.011770075,0.008258633
2551,0.011770075,0.008258633
2552,0.011770075,0.008258633
2553,0.011770075,0.008258633
2554,0.011770075,0.008258633
2555,0.011770075,0.008258633
2556,0.011770075,0.008258633
2557,0.011770075,0.008258633
2558,0.011770075,0.008258633
2559,0.011770075,0.008258633
2560,0.011770075,0.008258633
2561,0.011770075,0.008258633
2562,0.011770075,0.008258633
2563,0.011770075,0.008258633
2564,0.011770075,0.008258633
2565,0.011770075,0.008258633
2566,0.011770075,0.008258633
2567,0.011770075,0.008258633
2568,0.011770075,0.008258633
2569,0.011770075,0.008258633
2570,0.011770075,0.008258633
2571,0.011770075,0.008258633
2572,0.011770075,0.008258633
2573,0.011770075,0.008258633
2574,0.011770075,0.008258633
2575,0.011770075,0.008258633
2576,0.011770075,0.008258633
2577,0.011770075,0.008258633
2578,0.011770075,0.008258633
2579,0.011770075,0.008258633
2580,0.011770075,0.008258633
2581,0.011770075,0.008258633
2582,0.011770075,0.008258633
2583,0.011770075,0.008258633
2584,0.011770075,0.008258633
2585,0.011770075,0.008258633
2586,0.011770075,0.008258633
2587,0.011770075,0.008258633
2588,0.011770075,0.008258633
2589,0.011770075,0.008258633
2590,0.011770075,0.008258633
2591,0.011770075,0.008258633
2592,0.011770075,0.008258633
2593,0.011770075,0.008258633
2594,0.011770075,0.008258633
2595,0.011770075,0.008258633
2596,0.011770075,0.008258633
2597,0.011770075,0.008258633
2598,0.011770075,0.008258633
2599,0.011770075,0.008258633
2600,0.011770075,0.008258633
2601,0.011770075,0.008258633
2602,0.011770075,0.008258633
2603,0.011770075,0.008258633
2604,0.011770075,0.008258633
2605,0.011770075,0.008258633
2606,0.011770075,0.008258633
2607,0.011770075,0.008258633
2608,0.011770075,0.008258633
2609,0.011770075,0.008258633
2610,0.011770075,0.008258633
2611,0.011770075,0.008258633
2612,0.011770075,0.008258633
2613,0.011770075,0.008258633
2614,0.011770075,0.008258633
2615,0.011770075,0.008258633
2616,0.011770075,0.008258633
2617,0.011770075,0.008258633
2618,0.011770075,0.008258633
2619,0.011770075,0.008258633
2620,0.011770075,0.008258633
2621,0.011770075,0.008258633
2622,0.011770075,0.008258633
2623,0.011770075,0.008258633
2624,0.011770075,0.008258633
2625,0.011770075,0.008258633
2626,0.011770075,0.008258633
2627,0.011770075,0.008258633
2628,0.011770075,0.008258633
2629,0.011770075,0.008258633
2630,0.011770075,0.008258633
2631,0.011770075,0.008258633
2632,0.011770075,0.008258633
2633,0.011770075,0.008258633
2634,0.011770075,0.008258633
2635,0.011770075,0.008258633
2636,0.011770075,0.008258633
2637,0.011770075,0.008258633
2638,0.011770075,0.008258633
2639,0.011770075,0.008258633
2640,0.011770075,0.008258633
2641,0.011770075,0.008258633
2642,0.011770075,0.008258633
2643,0.011770075,0.008258633
2644,0.011770075,0.008258633
2645,0.011770075,0.008258633
2646,0.011770075,0.008258633
2647,0.011770075,0.008258633
2648,0.011770075,0.008258633
2649,0.011770075,0.008258633
2650,0.011770075,0.008258633
2651,0.011770075,0.008258633
2652,0.011770075,0.008258633
2653,0.011770075,0.008258633
2654,0.011770075,0.008258633
2655,0.011770075,0.008258633
2656,0.011770075,0.008258633
2657,0.011770075,0.008258633
2658,0.011770075,0.008258633
2659,0.011770075,0.008258633
2660,0.011770075,0.008258633
2661,0.011770075,0.008258633
2662,0.011770075,0.008258633
2663,0.011770075,0.008258633
2664,0.011770075,0.008258633
2665,0.011770075,0.008258633
2666,0.011770075,0.008258633
2667,0.011770075,0.008258633
2668,0.011770075,0.008258633
2669,0.011770075,0.008258633
2670,0.011770075,0.008258633
2671,0.011770075,0.008258633
2672,0.011770075,0.008258633
2673,0.011770075,0.008258633
2674,0.011770075,0.008258633
2675,0.011770075,0.008258633
2676,0.011770075,0.008258633
2677,0.011770075,0.008258633
2678,0.011770075,0.008258633
2679,0.011770075,0.008258633
2680,0.011770075,0.008258633
2681,0.011770075,0.008258633
2682,0.011770075,0.008258633
2683,0.011770075,0.008258633
2684,0.011770075,0.008258633
2685,0.011770075,0.008258633
2686,0.011770075,0.008258633
2687,0.011770075,0.008258633
2688,0.011770075,0.008258633
2689,0.011770075,0.008258633
2690,0.011770075,0.008258633
2691,0.011770075,0.008258633
2692,0.011770075,0.008258633
2693,0.011770075,0.008258633
2694,0.011770075,0.008258633
2695,0.011770075,0.008258633
2696,0.011770075,0.008258633
2697,0.011770075,0.008258633
2698,0.011770075,0.008258633
2699,0.011770075,0.008258633
2700,0.011770075,0.008258633
2701,0.011770075,0.008258633
2702,0.011770075,0.008258633
2703,0.011770075,0.008258633
2704,0.011770075,0.008258633
2705,0.011770075,0.008258633
2706,0.011770075,0.008258633
2707,0.011770075,0.008258633
2708,0.011770075,0.008258633
2709,0.011770075,0.008258633
2710,0.011770075,0.008258633
2711,0.011770075,0.008258633
2712,0.011770075,0.008258633
2713,0.011770075,0.008258633
2714,0.011770075,0.008258633
2715,0.011770075,0.008258633
2716,0.011770075,0.008258633
2717,0.011770075,0.008258633
2718,0.011770075,0.008258633
2719,0.011770075,0.008258633
2720,0.011770075,0.008258633
2721,0.011770075,0.008258633
2722,0.011770075,0.008258633
2723,0.011770075,0.008258633
2724,0.011770075,0.008258633
2725,0.011770075,0.008258633
2726,0.011770075,0.008258633
2727,0.011770075,0.008258633
2728,0.011770075,0.008258633
2729,0.011770075,0.008258633
2730,0.011770075,0.008258633
2731,0.011770075,0.008258633
2732,0.011770075,0.008258633
2733,0.011770075,0.008258633
2734,0.011770075,0.008258633
2735,0.011770075,0.008258633
2736,0.011770075,0.008258633
2737,0.011770075,0.008258633
2738,0.011770075,0.008258633
2739,0.011770075,0.008258633
2740,0.011770075,0.008258633
2741,0.011770075,0.008258633
2742,0.011770075,0.008258633
2743,0.011770075,0.008258633
2744,0.011770075,0.008258633
2745,0.011770075,0.008258633
2746,0.011770075,0.008258633
2747,0.011770075,0.008258633
2748,0.011770075,0.008258633
2749,0.011770075,0.008258633
2750,0.011770075,0.008258633
2751,0.011770075,0.008258633
2752,0.011770075,0.008258633
2753,0.011770075,0.008258633
2754,0.011770075,0.008258633
2755,0.011770075,0.008258633
2756,0.011770075,0.008258633
2757,0.011770075,0.008258633
2758,0.011770075,0.008258633
2759,0.011770075,0.008258633
2760,0.011770075,0.008258633
2761,0.011770075,0.008258633
2762,0.011770075,0.008258633
2763,0.011770075,0.008258633
2764,0.011770075,0.008258633
2765,0.011770075,0.008258633
2766,0.011770075,0.008258633
2767,0.011770075,0.008258633
2768,0.011770075,0.008258633
2769,0.011770075,0.008258633
2770,0.011770075,0.008258633
2771,0.011770075,0.008258633
2772,0.011770075,0.008258633
2773,0.011770075,0.008258633
2774,0.011770075,0.008258633
2775,0.011770075,0.008258633
2776,0.011770075,0.008258633
2777,0.011770075,0.008258633
2778,0.011770075,0.008258633
2779,0.011770075,0.008258633
2780,0.011770075,0.008258633
2781,0.011770075,0.008258633
2782,0.011770075,0.008258633
2783,0.011770075,0.008258633
2784,0.011770075,0.008258633
2785,0.011770075,0.008258633
2786,0.011770075,0.008258633
2787,0.011770075,0.008258633
2788,0.011770075,0.008258633
2789,0.011770075,0.008258633
2790,0.011770075,0.008258633
2791,0.011770075,0.008258633
2792,0.011770075,0.008258633
2793,0.011770075,0.008258633
2794,0.011770075,0.008258633
2795,0.011770075,0.008258633
2796,0.011770075,0.008258633
2797,0.011770075,0.008258633
2798,0.011770075,0.008258633
2799,0.011770075,0.008258633
2800,0.011770075,0.008258633
2801,0.011770075,0.008258633
2802,0.011770075,0.008258633
2803,0.011770075,0.008258633
2804,0.011770075,0.008258633
2805,0.011770075,0.008258633
2806,0.011770075,0.008258633
2807,0.011770075,0.008258633
2808,0.011770075,0.008258633
2809,0.011770075,0.008258633
2810,0.011770075,0.008258633
2811,0.011770075,0.008258633
2812,0.011770075,0.008258633
2813,0.011770075,0.008258633
2814,0.011770075,0.008258633
2815,0.011770075,0.008258633
2816,0.011770075,0.008258633
2817,0.011770075,0.008258633
2818,0.011770075,0.008258633
2819,0.011770075,0.008258633
2820,0.011770075,0.008258633
2821,0.011770075,0.008258633
2822,0.011770075,0.008258633
2823,0.011770075,0.008258633
2824,0.011770075,0.008258633
2825,0.011770075,0.008258633
2826,0.011770075,0.008258633
2827,0.011770075,0.008258633
2828,0.011770075,0.008258633
2829,0.011770075,0.008258633
2830,0.011770075,0.008258633
2831,0.011770075,0.008258633
2832,0.011770075,0.008258633
2833,0.011770075,0.008258633
2834,0.011770075,0.008258633
2835,0.011770075,0.008258633
2836,0.011770075,0.008258633
2837,0.011770075,0.008258633
2838,0.011770075,0.008258633
2839,0.011770075,0.008258633
2840,0.011770075,0.008258633
2841,0.011770075,0.008258633
2842,0.011770075,0.008258633
2843,0.011770075,0.008258633
2844,0.011770075,0.008258633
2845,0.011770075,0.008258633
2846,0.011770075,0.008258633
2847,0.011770075,0.008258633
2848,0.011770075,0.008258633
2849,0.011770075,0.008258633
2850,0.011770075,0.008258633
2851,0.011770075,0.008258633
