Leaf Size,In Sample RMSE,Out of Sample RMSE
997,0.864721056,0.817232992
998,0.860473041,0.7942476
999,0.843313708,0.782843629
1000,0.861890586,0.816440717
1001,0.826574916,0.766108089
1002,0.901621405,0.834527531
1003,0.895288493,0.825068718
1004,0.901799842,0.825564533
1005,0.872366788,0.822012843
1006,0.88563495,0.834718021
1007,0.904070965,0.860287153
1008,0.855556597,0.796184691
1009,0.84036246,0.825026234
1010,0.887688815,0.831851106
1011,0.879279189,0.820899894
1012,0.881865899,0.832141252
1013,0.862501466,0.796948274
1014,0.903349023,0.848166168
1015,0.905375978,0.844058033
1016,0.87403201,0.814089571
1017,0.887385065,0.828435565
1018,0.903817159,0.849204796
1019,0.876096299,0.831809188
1020,0.902334443,0.854814856
1021,0.865692974,0.802585036
1022,0.888720117,0.838194192
1023,0.861758015,0.781573835
1024,0.903970457,0.849271061
1025,0.854349105,0.789551553
1026,0.899930779,0.843576183
1027,0.883067245,0.846476673
1028,0.90719436,0.836516379
1029,0.902379028,0.837956608
1030,0.892094009,0.829318622
1031,0.89741327,0.845786322
1032,0.841058018,0.797077451
1033,0.861133518,0.805604613
1034,0.85697801,0.802741882
1035,0.868620385,0.804465423
1036,0.883337819,0.844907698
1037,0.86939461,0.812878956
1038,0.85641425,0.814246163
1039,0.871071239,0.808759174
1040,0.892336892,0.82598929
1041,0.840782238,0.77342412
1042,0.883262349,0.832553943
1043,0.858361823,0.787137739
1044,0.906325863,0.846697665
1045,0.873359536,0.809555075
1046,0.901131318,0.842682729
1047,0.899787267,0.859976153
1048,0.873642672,0.851277139
1049,0.902414868,0.849164441
1050,0.902119672,0.849406689
1051,0.886840737,0.84440184
1052,0.889487115,0.833454055
1053,0.898717465,0.826077087
1054,0.885517897,0.809697371
1055,0.852453743,0.790756985
1056,0.88616392,0.850996512
1057,0.886146184,0.851460816
1058,0.896457921,0.852732424
1059,0.911971181,0.848764176
1060,0.878165827,0.79885284
1061,0.826124034,0.784376835
1062,0.891065697,0.819614436
1063,0.86383281,0.801688358
1064,0.89484722,0.839959174
1065,0.894855477,0.844287575
1066,0.887330717,0.839485942
1067,0.903410045,0.850677007
1068,0.890629664,0.828805619
1069,0.868112313,0.801640613
1070,0.899741453,0.848836589
1071,0.896416872,0.836054705
1072,0.894431274,0.836368834
1073,0.879347783,0.80877692
1074,0.905696813,0.837620678
1075,0.882422471,0.816519448
1076,0.896745205,0.821144162
1077,0.895151138,0.825258359
1078,0.832164936,0.788124887
1079,0.895336207,0.847763341
1080,0.879022283,0.81399393
1081,0.889450758,0.836486615
1082,0.893538688,0.863778516
1083,0.902384798,0.834697114
1084,0.882839644,0.829084273
1085,0.903339863,0.861675485
1086,0.880572856,0.83596667
1087,0.876281707,0.798966596
1088,0.878936282,0.825335095
1089,0.899852948,0.848538744
1090,0.872591824,0.827198264
1091,0.879554688,0.812860935
1092,0.886762265,0.818026854
1093,0.866722427,0.830506205
1094,0.890671292,0.834953929
1095,0.89161787,0.85171771
1096,0.861353358,0.812400624
1097,0.869684154,0.803377961
1098,0.89132673,0.821448268
1099,0.902777347,0.843577677
1100,0.901667606,0.84323811
1101,0.90536317,0.850728301
1102,0.891465842,0.848051914
1103,0.895971743,0.842038961
1104,0.868630571,0.813135193
1105,0.891367684,0.826594673
1106,0.885941533,0.840396897
1107,0.901122466,0.835035463
1108,0.901217139,0.85395343
1109,0.866203754,0.805733533
1110,0.89613884,0.832377013
1111,0.874514606,0.832978142
1112,0.897754365,0.819073174
1113,0.871884437,0.810191486
1114,0.898199864,0.853704125
1115,0.85311034,0.786026081
1116,0.891614984,0.81568264
1117,0.824310472,0.74442667
1118,0.896801031,0.85823192
1119,0.897687684,0.835478155
1120,0.891750355,0.830791822
1121,0.855427639,0.801281646
1122,0.892752982,0.835266017
1123,0.898192029,0.855291682
1124,0.873673415,0.82852681
1125,0.867256925,0.801264392
1126,0.849718952,0.798856112
1127,0.910163655,0.841621792
1128,0.899257413,0.854232984
1129,0.850906889,0.790140045
1130,0.844404997,0.792360143
1131,0.848349197,0.78770428
1132,0.865248101,0.840719127
1133,0.836917204,0.785049981
1134,0.895285134,0.850260333
1135,0.897149735,0.864433805
1136,0.908165681,0.85136998
1137,0.895584792,0.835933974
1138,0.898841181,0.843983825
1139,0.91104281,0.847145346
1140,0.873091448,0.804613425
1141,0.899313306,0.840192028
1142,0.863034224,0.79819924
1143,0.865422454,0.815979159
1144,0.83819773,0.791399633
1145,0.883349176,0.8192441
1146,0.88567206,0.826008311
1147,0.847815266,0.787414243
1148,0.902165148,0.852554681
1149,0.896489398,0.841481056
1150,0.885267751,0.832977303
1151,0.905183001,0.848414276
1152,0.821640108,0.779437788
1153,0.833970792,0.775230958
1154,0.899307614,0.836357132
1155,0.893488455,0.842218479
1156,0.899839072,0.827400427
1157,0.864350931,0.806028101
1158,0.894359156,0.841020852
1159,0.902414662,0.823825484
1160,0.899245829,0.825159702
1161,0.886338875,0.81583638
1162,0.886672973,0.83039231
1163,0.883972832,0.812926162
1164,0.840026055,0.779100288
1165,0.900868168,0.837213363
1166,0.857089444,0.790057787
1167,0.876556408,0.79595223
1168,0.895102243,0.821493164
1169,0.89594293,0.845301946
1170,0.862065467,0.787878547
1171,0.907999425,0.845045324
1172,0.842611844,0.781794781
1173,0.888595414,0.827809842
1174,0.907518274,0.859089372
1175,0.880632505,0.83058374
1176,0.864957368,0.805628852
1177,0.906168059,0.842495779
1178,0.887402765,0.824327408
1179,0.893915062,0.843216344
1180,0.882938624,0.853332114
1181,0.872404443,0.805625728
1182,0.863009926,0.789587426
1183,0.884195021,0.804661187
1184,0.909899073,0.84354135
1185,0.839557108,0.779981569
1186,0.896099945,0.833138881
1187,0.850234436,0.807376989
1188,0.883473183,0.804413776
1189,0.897739233,0.851030112
1190,0.903072581,0.826935006
1191,0.88569796,0.846108119
1192,0.900148607,0.851001545
1193,0.894373636,0.825929777
1194,0.894810957,0.838984723
1195,0.852586512,0.79739387
1196,0.875754387,0.808876798
1197,0.889423819,0.818382139
1198,0.890099609,0.845633118
1199,0.895601749,0.849011639
1200,0.833262451,0.789833458
1201,0.901139543,0.82983363
1202,0.894076683,0.849903252
1203,0.868512767,0.804648923
1204,0.893863738,0.861118082
1205,0.895629631,0.841434055
1206,0.897075235,0.83964961
1207,0.851947094,0.788886295
1208,0.88510832,0.821067635
1209,0.852353317,0.806837823
1210,0.89943211,0.855423468
1211,0.891553957,0.838745115
1212,0.8908841,0.849153911
1213,0.88373369,0.825005344
1214,0.89113494,0.832918405
1215,0.90323138,0.834764973
1216,0.858318043,0.798471108
1217,0.89071019,0.848682449
1218,0.885376206,0.814363087
1219,0.885376718,0.836975356
1220,0.902397724,0.843587931
1221,0.842343281,0.786761387
1222,0.872408266,0.8386872
1223,0.864773352,0.813386974
1224,0.898642153,0.848959272
1225,0.875325413,0.825991899
1226,0.869458436,0.808499105
1227,0.90325894,0.848169916
1228,0.877825354,0.82030293
1229,0.879816359,0.816828194
1230,0.839544861,0.799320958
1231,0.875032865,0.826471028
1232,0.873190574,0.819352865
1233,0.893782954,0.841656461
1234,0.895421789,0.829472148
1235,0.834058094,0.763010321
1236,0.898844155,0.861916341
1237,0.903285545,0.85067337
1238,0.855683027,0.804625143
1239,0.902727974,0.829469103
1240,0.903862714,0.846680961
1241,0.842966785,0.779579762
1242,0.84978819,0.80112931
1243,0.89238677,0.834104335
1244,0.887723752,0.857874639
1245,0.90080599,0.857823524
1246,0.872513519,0.80258078
1247,0.906844392,0.845253812
1248,0.892820836,0.838069411
1249,0.864962836,0.803906794
1250,0.865829231,0.804425016
1251,0.890891534,0.828249728
1252,0.877517474,0.815903686
1253,0.860330025,0.797568791
1254,0.881192506,0.831303881
1255,0.870988601,0.804700393
1256,0.895823004,0.824174334
1257,0.822328903,0.7702543
1258,0.90714625,0.847477025
1259,0.8368427,0.787178322
1260,0.905659974,0.861845189
1261,0.881621482,0.840268722
1262,0.841058956,0.777971598
1263,0.876887632,0.799803071
1264,0.864472896,0.813248476
1265,0.906660645,0.838399097
1266,0.899248272,0.825885471
1267,0.859106403,0.79200202
1268,0.895716295,0.835044209
1269,0.905677477,0.842093638
1270,0.826215077,0.791303225
1271,0.90098089,0.851238735
1272,0.870772491,0.804721028
1273,0.903183408,0.846378484
1274,0.878056003,0.839175701
1275,0.871169263,0.82289095
1276,0.857113904,0.807725049
1277,0.87830416,0.812825181
1278,0.885806903,0.806764061
1279,0.888268269,0.809476084
1280,0.901127502,0.844892671
1281,0.898628492,0.830683333
1282,0.851023553,0.787069705
1283,0.883597408,0.821870191
1284,0.89323386,0.829825458
1285,0.900454695,0.834893036
1286,0.850576297,0.777615499
1287,0.902205009,0.858489049
1288,0.877388297,0.830814225
1289,0.885439923,0.808637195
1290,0.848699336,0.78210756
1291,0.900643835,0.841439528
1292,0.887447314,0.799406665
1293,0.896987064,0.829005899
1294,0.897124043,0.82494946
1295,0.887336829,0.808458021
1296,0.85595544,0.779407203
1297,0.89012471,0.829823096
1298,0.888393597,0.832322425
1299,0.881440499,0.836544621
1300,0.877215059,0.797995378
1301,0.90717367,0.841074843
1302,0.898985084,0.844133451
1303,0.896832682,0.851608369
1304,0.883741753,0.806821772
1305,0.902957044,0.844894427
1306,0.900318967,0.840593265
1307,0.90130922,0.855201351
1308,0.838103995,0.789631395
1309,0.870334518,0.813713097
1310,0.90127962,0.857971515
1311,0.907785534,0.851939831
1312,0.898833194,0.833247374
1313,0.907801641,0.839303056
1314,0.891127395,0.82261573
1315,0.895299312,0.842289647
1316,0.903265466,0.83611957
1317,0.906023931,0.844902231
1318,0.899276877,0.830496241
1319,0.872520474,0.801187111
1320,0.86490156,0.80449728
1321,0.903953116,0.847032457
1322,0.87980758,0.80460775
1323,0.833939875,0.781258617
1324,0.89773422,0.83503288
1325,0.895321137,0.841005919
1326,0.859852939,0.802997389
1327,0.910804529,0.842747663
1328,0.85259482,0.797159412
1329,0.90267535,0.85443039
1330,0.885306605,0.825843798
1331,0.88738882,0.833368561
1332,0.888930458,0.845601287
1333,0.900075226,0.856791079
1334,0.894786493,0.850879017
1335,0.86221658,0.808038781
1336,0.863394692,0.79142917
1337,0.906802137,0.853925566
1338,0.895803354,0.835249532
1339,0.908669359,0.855108278
1340,0.899774142,0.822558519
1341,0.842214914,0.787577408
1342,0.899838528,0.86132582
1343,0.872534975,0.797080674
1344,0.894839496,0.816094615
1345,0.903434589,0.859924899
1346,0.902131528,0.846386411
1347,0.899193544,0.855458268
1348,0.898664572,0.839510063
1349,0.897798514,0.848163341
1350,0.900131676,0.836234011
1351,0.910421036,0.843913062
1352,0.901836139,0.847895773
1353,0.907625479,0.839356657
1354,0.91225406,0.844489921
1355,0.890670619,0.825986966
1356,0.890390963,0.84086343
1357,0.825678957,0.779278715
1358,0.896366621,0.861889038
1359,0.849497837,0.793790402
1360,0.904670666,0.846585975
1361,0.841057243,0.790298574
1362,0.900133384,0.847281549
1363,0.875822132,0.813133757
1364,0.886481034,0.828321207
1365,0.871399592,0.806493901
1366,0.862912417,0.816310718
1367,0.893866194,0.862930389
1368,0.898121819,0.84211285
1369,0.906452332,0.850408463
1370,0.839825144,0.791342958
1371,0.903611373,0.845508404
1372,0.909833953,0.849830435
1373,0.849294614,0.815331503
1374,0.843515854,0.773567136
1375,0.85450336,0.808594478
1376,0.891476753,0.833145326
1377,0.882088967,0.817785558
1378,0.871085709,0.80901995
1379,0.896041827,0.846077699
1380,0.868852415,0.824325765
1381,0.891959038,0.835296508
1382,0.894186877,0.852898983
1383,0.885147244,0.806983113
1384,0.900834884,0.842466927
1385,0.86436311,0.822475627
1386,0.902738135,0.846502683
1387,0.887634142,0.832610265
1388,0.880304435,0.803947754
1389,0.854144439,0.783517196
1390,0.902297723,0.83847642
1391,0.904882709,0.851992831
1392,0.882183867,0.810954928
1393,0.897862394,0.840964679
1394,0.861722636,0.809681734
1395,0.899368645,0.839206072
1396,0.865347414,0.790947447
1397,0.895300122,0.854187261
1398,0.853171667,0.805273345
1399,0.852470859,0.796064037
1400,0.868597318,0.830722872
1401,0.865394877,0.795353928
1402,0.893998173,0.829417217
1403,0.894516937,0.836861262
1404,0.899538167,0.834405288
1405,0.875392591,0.805993155
1406,0.891680509,0.832761766
1407,0.892687347,0.836345753
1408,0.903695629,0.850354612
1409,0.903949867,0.83907631
1410,0.898555839,0.851925591
1411,0.874762761,0.819697467
1412,0.856654235,0.779185462
1413,0.899073696,0.848074548
1414,0.887260333,0.835466883
1415,0.910003096,0.839888107
1416,0.906801811,0.846742733
1417,0.870390419,0.812169168
1418,0.892273286,0.81302712
1419,0.880916455,0.824427213
1420,0.885055155,0.810360681
1421,0.887005847,0.808428458
1422,0.884202284,0.816693378
1423,0.867247096,0.788846994
1424,0.889457488,0.802035064
1425,0.910809805,0.847215452
1426,0.833083475,0.790329583
1427,0.870380534,0.813869184
1428,0.851620689,0.785129671
1429,0.906097139,0.851422483
1430,0.91007051,0.852941963
1431,0.848430753,0.81684598
1432,0.900018225,0.836551765
1433,0.881100258,0.824081444
1434,0.860849848,0.798314696
1435,0.88865993,0.804379066
1436,0.909325735,0.84064213
1437,0.906276374,0.83750175
1438,0.863009195,0.80497568
1439,0.898375394,0.842049298
1440,0.901943084,0.842428196
1441,0.904926543,0.847039601
1442,0.850889061,0.788111486
1443,0.868124959,0.786254906
1444,0.863809522,0.802259252
1445,0.891986033,0.832442433
1446,0.825552986,0.780126274
1447,0.83191111,0.768742388
1448,0.901258789,0.841848189
1449,0.819104512,0.758151123
1450,0.903790574,0.846567124
1451,0.899617489,0.817801853
1452,0.865643753,0.815299022
1453,0.897848096,0.835764717
1454,0.898650626,0.818488842
1455,0.884490442,0.831685903
1456,0.909713321,0.85306337
1457,0.9002009,0.840316449
1458,0.907728174,0.84670535
1459,0.867104661,0.803837204
1460,0.904271959,0.849616501
1461,0.839628984,0.78439113
1462,0.853052188,0.790111929
1463,0.899415701,0.838748993
1464,0.861918054,0.811222747
1465,0.90153814,0.858764608
1466,0.841697459,0.787508435
1467,0.888911993,0.831164445
1468,0.895662714,0.839856473
1469,0.89628755,0.850135831
1470,0.90037613,0.823312908
1471,0.828936572,0.771468349
1472,0.88700868,0.847416428
1473,0.874567178,0.824073939
1474,0.8921041,0.833531839
1475,0.88269747,0.79513581
1476,0.897225871,0.840424465
1477,0.877257266,0.832256966
1478,0.881584355,0.804362938
1479,0.904353701,0.833697397
1480,0.895493085,0.827816243
1481,0.859758541,0.810194442
1482,0.87778746,0.833632629
1483,0.859361262,0.798123803
1484,0.901389156,0.840757412
1485,0.883646095,0.822427052
1486,0.839244495,0.791011516
1487,0.895604373,0.855323361
1488,0.898367486,0.835779255
1489,0.906332202,0.83706861
1490,0.871937353,0.820966439
1491,0.90150605,0.836916312
1492,0.89798122,0.840033508
1493,0.897991318,0.821634981
1494,0.902286344,0.841828749
1495,0.896186535,0.832964279
1496,0.853246063,0.804084266
1497,0.870454666,0.800795413
1498,0.86256573,0.788450348
1499,0.909687163,0.848612015
1500,0.901435972,0.846615815
1501,0.883639426,0.816851336
1502,0.867971947,0.828151862
1503,0.904284158,0.847940198
1504,0.855856525,0.811413911
1505,0.863300537,0.830988978
1506,0.899391498,0.864652022
1507,0.881502722,0.816811551
1508,0.833234432,0.781722719
1509,0.89838205,0.862608699
1510,0.857930881,0.800830477
1511,0.909118435,0.849615787
1512,0.882215597,0.825137879
1513,0.877284171,0.820680697
1514,0.895682628,0.842215435
1515,0.84751122,0.780132622
1516,0.869152452,0.819484012
1517,0.902447775,0.850540795
1518,0.884562117,0.80577354
1519,0.904932848,0.844966258
1520,0.904284158,0.847940198
1521,0.873016938,0.806518566
1522,0.886580272,0.846682094
1523,0.831472158,0.781740918
1524,0.862791876,0.795257453
1525,0.864020681,0.813050807
1526,0.904477262,0.862973269
1527,0.90198131,0.850050664
1528,0.899285816,0.852464556
1529,0.902717748,0.829297071
1530,0.893283566,0.83514101
1531,0.905139779,0.844939018
1532,0.827711818,0.776421317
1533,0.89967429,0.860770027
1534,0.892182211,0.838892962
1535,0.885434191,0.836866637
1536,0.90095673,0.84848044
1537,0.897303129,0.836707965
1538,0.908517172,0.84178496
1539,0.852087256,0.809235222
1540,0.909505753,0.845722329
1541,0.886439269,0.841856726
1542,0.896019025,0.833504804
1543,0.901424624,0.827837522
1544,0.880935144,0.818624268
1545,0.909419835,0.84881062
1546,0.880024671,0.832815697
1547,0.911915378,0.845014664
1548,0.903321405,0.85177269
1549,0.861818535,0.796733446
1550,0.86303789,0.797308608
1551,0.87494928,0.822650592
1552,0.863996249,0.805141542
1553,0.842425791,0.785710485
1554,0.862474368,0.814632258
1555,0.904120029,0.8649096
1556,0.882164938,0.793734251
1557,0.899775582,0.82672149
1558,0.882309873,0.804814363
1559,0.858186547,0.791802447
1560,0.891989274,0.807058771
1561,0.905682406,0.84760821
1562,0.884284503,0.809202621
1563,0.905482784,0.851016761
1564,0.908648881,0.848614577
1565,0.892185856,0.819407587
1566,0.898628972,0.837325877
1567,0.896931247,0.837739253
1568,0.903285446,0.836331336
1569,0.849084122,0.764532337
1570,0.891877158,0.822814616
1571,0.877953118,0.838405312
1572,0.896913776,0.818513446
1573,0.906723153,0.840739454
1574,0.887536266,0.822191151
1575,0.898567249,0.840948323
1576,0.904107032,0.827979308
1577,0.897065913,0.852352222
1578,0.893949265,0.833949194
1579,0.911628278,0.842680934
1580,0.898653126,0.852298147
1581,0.83778051,0.783824201
1582,0.893811032,0.832899565
1583,0.899858968,0.825641476
1584,0.85202539,0.792270365
1585,0.880130997,0.807733458
1586,0.910920246,0.846581822
1587,0.887938518,0.808038814
1588,0.866907982,0.798228195
1589,0.903823717,0.848577694
1590,0.873450878,0.802356689
1591,0.911138766,0.841946869
1592,0.888814036,0.80914539
1593,0.906755079,0.839013463
1594,0.87851906,0.799920147
1595,0.905186289,0.839272099
1596,0.890018476,0.828826124
1597,0.849937436,0.794486892
1598,0.847024569,0.786070629
1599,0.905975991,0.859502402
1600,0.900375927,0.838229495
1601,0.897461484,0.837256271
1602,0.881139122,0.814024267
1603,0.843886493,0.771795541
1604,0.871043984,0.814860798
1605,0.848167223,0.781638689
1606,0.843503944,0.782722959
1607,0.911006915,0.842440745
1608,0.897243693,0.854417047
1609,0.905498578,0.862039244
1610,0.88938184,0.816396879
1611,0.888314205,0.832472207
1612,0.905243478,0.836273933
1613,0.884060609,0.8087837
1614,0.856913872,0.794384532
1615,0.864386359,0.816327195
1616,0.878269915,0.815629283
1617,0.90296092,0.836289764
1618,0.90350739,0.847838057
1619,0.90239652,0.856248969
1620,0.851718404,0.799038749
1621,0.904623439,0.84892691
1622,0.909976825,0.849645776
1623,0.847081771,0.789030333
1624,0.90350739,0.847838057
1625,0.879305661,0.817071721
1626,0.899558403,0.824831283
1627,0.896446435,0.835746752
1628,0.856930129,0.81233713
1629,0.883198901,0.836194707
1630,0.868544901,0.818874132
1631,0.895620988,0.833094224
1632,0.86599593,0.808892514
1633,0.891937697,0.829288081
1634,0.889122075,0.816517696
1635,0.85959463,0.797767603
1636,0.862318209,0.817230075
1637,0.875056761,0.839452862
1638,0.885894181,0.817343793
1639,0.859313018,0.790241247
1640,0.90239652,0.856248969
1641,0.901020808,0.825463898
1642,0.889443514,0.835568833
1643,0.870480419,0.819299686
1644,0.903761923,0.845780743
1645,0.912245373,0.847065355
1646,0.897380175,0.844625452
1647,0.87914056,0.821069374
1648,0.900553047,0.855481094
1649,0.886292216,0.850237741
1650,0.904409264,0.859138509
1651,0.900599397,0.826755008
1652,0.906205568,0.851869376
1653,0.896692269,0.839838711
1654,0.902984664,0.8181708
1655,0.861238428,0.798693138
1656,0.856875258,0.809605303
1657,0.872917701,0.808211324
1658,0.87929494,0.813966569
1659,0.888987588,0.826000883
1660,0.860293253,0.796207762
1661,0.901368026,0.850679814
1662,0.905473497,0.841710898
1663,0.894416029,0.840143813
1664,0.898766433,0.857773808
1665,0.904094255,0.843970215
1666,0.898563059,0.818505227
1667,0.896964151,0.841686794
1668,0.909561177,0.849348657
1669,0.905812889,0.844596071
1670,0.85356439,0.785696281
1671,0.88225627,0.80745886
1672,0.911383964,0.844732554
1673,0.894193674,0.825462513
1674,0.884618496,0.834829623
1675,0.907805035,0.84306872
1676,0.892691604,0.835344892
1677,0.905505514,0.841610205
1678,0.873185211,0.815385185
1679,0.912368031,0.849094851
1680,0.896597732,0.860638681
1681,0.891382866,0.830857246
1682,0.863618733,0.801861864
1683,0.904662796,0.850405666
1684,0.891991981,0.870552571
1685,0.887323025,0.816402305
1686,0.904208098,0.858013365
1687,0.905773404,0.853988663
1688,0.897763793,0.847091619
1689,0.884502812,0.839152521
1690,0.901569009,0.845086339
1691,0.877444318,0.830861735
1692,0.903916751,0.847284307
1693,0.908326313,0.84410794
1694,0.857785485,0.791834617
1695,0.897867288,0.855284134
1696,0.908775883,0.841379356
1697,0.865270814,0.804509237
1698,0.894886689,0.860663035
1699,0.911822681,0.84326596
1700,0.912434567,0.846380215
1701,0.870163506,0.796860809
1702,0.901746073,0.842856273
1703,0.905613134,0.838835718
1704,0.901836854,0.857447558
1705,0.904433518,0.856997376
1706,0.909995497,0.83690909
1707,0.900325712,0.835042812
1708,0.899761021,0.847477455
1709,0.898513597,0.858651053
1710,0.845758181,0.782599176
1711,0.89670888,0.854418982
1712,0.895240677,0.861353099
1713,0.83160571,0.783703444
1714,0.878516772,0.815175456
1715,0.860569062,0.788151884
1716,0.883238677,0.854933709
1717,0.897587017,0.84346764
1718,0.903656351,0.826555285
1719,0.89948064,0.850544068
1720,0.910460663,0.842713295
1721,0.899587142,0.846053842
1722,0.908651255,0.847958248
1723,0.8962265,0.839990923
1724,0.911658934,0.842963624
1725,0.912126782,0.847784026
1726,0.895625191,0.832690032
1727,0.888073202,0.809832705
1728,0.907144647,0.833239186
1729,0.906855889,0.834922839
1730,0.890894549,0.832910886
1731,0.901507831,0.8285959
1732,0.905020318,0.848820706
1733,0.907682324,0.838158972
1734,0.904488212,0.848254507
1735,0.895995529,0.827505657
1736,0.907955507,0.85891154
1737,0.846527125,0.792326992
1738,0.909364517,0.845275944
1739,0.889157707,0.822939868
1740,0.90378009,0.829854788
1741,0.895916644,0.847558267
1742,0.907244459,0.8498196
1743,0.875204107,0.825595789
1744,0.89535463,0.844124156
1745,0.911624434,0.853259328
1746,0.859776257,0.807459705
1747,0.911263125,0.852188977
1748,0.9049949,0.841649803
1749,0.850340599,0.794913066
1750,0.904239499,0.841195818
1751,0.883805291,0.819284075
1752,0.847193703,0.778751335
1753,0.900787646,0.826225211
1754,0.894499189,0.838610426
1755,0.900927928,0.849862342
1756,0.912465573,0.847399844
1757,0.862631071,0.797674388
1758,0.905928639,0.858873946
1759,0.892021923,0.843508143
1760,0.846527125,0.79022996
1761,0.911123672,0.846798218
1762,0.902371066,0.829004538
1763,0.911709442,0.847381221
1764,0.851561961,0.78726986
1765,0.863094768,0.832125384
1766,0.850381555,0.787164522
1767,0.902324096,0.842279682
1768,0.84010472,0.801944396
1769,0.884262519,0.825929651
1770,0.897587017,0.84346764
1771,0.901836854,0.857447558
1772,0.866180225,0.815353133
1773,0.910177935,0.855093098
1774,0.868396364,0.811252684
1775,0.878324579,0.822493679
1776,0.887938518,0.808038814
1777,0.900088995,0.817971114
1778,0.846527125,0.79022996
1779,0.90576884,0.845023491
1780,0.888180042,0.807729092
1781,0.871209248,0.822444276
1782,0.870455418,0.817716061
1783,0.884232124,0.807486024
1784,0.884406884,0.824272206
1785,0.888477591,0.844050606
1786,0.909247746,0.839949361
1787,0.907453591,0.845506201
1788,0.897228234,0.846895298
1789,0.886020829,0.839512418
1790,0.901209505,0.856669027
1791,0.908304729,0.842079666
1792,0.912417845,0.847563052
1793,0.899171119,0.820116845
1794,0.899438415,0.869250036
1795,0.879853582,0.825709659
1796,0.884232124,0.807486024
1797,0.882423464,0.821163506
1798,0.852204128,0.787615646
1799,0.912125634,0.847930779
1800,0.897879617,0.854936244
1801,0.900505859,0.818865244
1802,0.888365643,0.81062518
1803,0.90620638,0.851879161
1804,0.903939812,0.847366141
1805,0.911263125,0.852188977
1806,0.889932312,0.832328384
1807,0.911248443,0.841818469
1808,0.861216806,0.799693349
1809,0.909730876,0.848535962
1810,0.86786771,0.811402701
1811,0.902831186,0.848932334
1812,0.897196054,0.845128512
1813,0.850340599,0.794913066
1814,0.882822438,0.823182129
1815,0.909307306,0.859869431
1816,0.897215059,0.833314379
1817,0.899797661,0.824773822
1818,0.850244032,0.795064983
1819,0.901905542,0.827200899
1820,0.894503363,0.830980025
1821,0.911683859,0.842552998
1822,0.911689503,0.851723685
1823,0.858266867,0.791107133
1824,0.911386427,0.846584708
1825,0.873642147,0.813624816
1826,0.900914374,0.833245713
1827,0.896912537,0.83709781
1828,0.902030327,0.837996925
1829,0.892346967,0.815177096
1830,0.887938518,0.808038814
1831,0.899084956,0.814538855
1832,0.857649445,0.792351852
1833,0.911822681,0.84326596
1834,0.889461998,0.839129116
1835,0.886447964,0.837800072
1836,0.911263125,0.852188977
1837,0.900452805,0.824274069
1838,0.888383884,0.834715707
1839,0.906119082,0.853379509
1840,0.910282598,0.851323749
1841,0.852462581,0.792016338
1842,0.911694086,0.8425745
1843,0.869207115,0.81892746
1844,0.862711522,0.808460679
1845,0.905598603,0.845338411
1846,0.864984965,0.813146379
1847,0.89993514,0.840789316
1848,0.912129902,0.844343863
1849,0.866664761,0.812934756
1850,0.887580601,0.804704457
1851,0.884232124,0.807486024
1852,0.903249462,0.854566506
1853,0.903856773,0.848584203
1854,0.87237604,0.818373467
1855,0.850966451,0.795680261
1856,0.897218139,0.831100539
1857,0.843719142,0.791047508
1858,0.902249375,0.820577821
1859,0.911694086,0.8425745
1860,0.908364794,0.835933507
1861,0.902691922,0.833154301
1862,0.8970938,0.821338611
1863,0.898948546,0.829397604
1864,0.88058874,0.81293586
1865,0.846779421,0.786526602
1866,0.818388125,0.768265715
1867,0.906492367,0.844859818
1868,0.886321199,0.825086114
1869,0.899807813,0.847962692
1870,0.887938518,0.808038814
1871,0.879455768,0.807200492
1872,0.91219401,0.844967428
1873,0.861641288,0.823827985
1874,0.895306448,0.86055325
1875,0.866755819,0.811796513
1876,0.902387574,0.84782204
1877,0.901269895,0.848032614
1878,0.91219401,0.844967428
1879,0.902702987,0.828456396
1880,0.903856773,0.848584203
1881,0.885296124,0.853382345
1882,0.903391306,0.845727308
1883,0.832568293,0.793124485
1884,0.906659752,0.853041652
1885,0.90554408,0.828878065
1886,0.898740894,0.813674067
1887,0.896621723,0.84236388
1888,0.864682852,0.803124877
1889,0.90239652,0.856248969
1890,0.912392133,0.846028888
1891,0.912450602,0.847243276
1892,0.879682286,0.816860957
1893,0.890868239,0.808581885
1894,0.903436508,0.847380057
1895,0.91034341,0.844051199
1896,0.903863982,0.846744806
1897,0.90974154,0.85477667
1898,0.896199289,0.848324916
1899,0.905704711,0.832123932
1900,0.89744838,0.838230634
1901,0.903407763,0.854949319
1902,0.901209505,0.856669027
1903,0.888077526,0.845349234
1904,0.85105907,0.784153613
1905,0.850340599,0.794986037
1906,0.912392133,0.846028888
1907,0.895306448,0.86055325
1908,0.885305517,0.811441912
1909,0.85959463,0.797767603
1910,0.863553092,0.795512726
1911,0.893850293,0.817777447
1912,0.887454278,0.814863203
1913,0.908474584,0.838547903
1914,0.835079481,0.782703849
1915,0.902718317,0.846896703
1916,0.884126868,0.845901566
1917,0.898563674,0.828970316
1918,0.900808957,0.841828253
1919,0.890091685,0.819671934
1920,0.899865832,0.850095374
1921,0.897760312,0.85871422
1922,0.872958922,0.822876657
1923,0.901020808,0.825463898
1924,0.903430835,0.846654252
1925,0.882818054,0.818570117
1926,0.912434567,0.846380215
1927,0.896894081,0.857955491
